D.peninsularis,D.aldrichi,17.6
D.parabipectinata,D.quadrilineata,HMS-Beagle
D.subpulchrella,D.lowei,HMS-Beagle
D.cardini,D.miranda,HMS-Beagle
D.ananassae,D.quadrilineata,HMS-Beagle
D.quadrilineata,D.parabipectinata,HMS-Beagle
D.melanogaster,D.santomea,HMS-Beagle
D.robusta,D.tripunctata,HMS-Beagle
Z.kolodkinae,Z.tsacasi,HMS-Beagle
Z.inermis,Z.camerounensis,HMS-Beagle
Z.gabonicus,Z.indianus,HMS-Beagle
D.falleni,D.tripunctata,HMS-Beagle
D.ustulata,D.immigrans,HMS-Beagle
D.hamatofila,S.flava,HMS-Beagle
D.rufa,D.pseudoananassae,HMS-Beagle
Z.vittiger,Z.inermis,HMS-Beagle
D.equinoxialis,D.willistoni,HMS-Beagle
D.mimetica,D.suzukii,Idefix
D.yakuba,D.orena,Idefix
D.orena,D.yakuba,Idefix
D.rhopaloa,D.mimetica,Idefix
D.prosaltans,D.parthenogenetica,Idefix
D.bocqueti,D.erecta,Idefix
C.caudatula,D.affinis,Idefix
D.obscura,D.subobscura,Idefix
D.oshimai,D.rufa,Idefix
D.macrospina,S.flava,Idefix
D.falleni,Z.davidi,Idefix
D.erecta,D.bocqueti,Idefix
D.rufa,D.oshimai,Idefix
D.parthenogenetica,D.prosaltans,Idefix
D.formosana,D.immigrans,Idefix
D.jambulina,D.kikkawai,Idefix
D.monieri,D.yakuba,Idefix
D.affinis,C.caudatula,Idefix
D.athabasca,D.azteca,Idefix
D.kohkoa,D.formosana,Idefix
D.mimetica,D.rhopaloa,invader1
D.ustulata,D.bunnanda,invader1
D.immigrans,D.emarginata,invader1
D.oshimai,D.immigrans,invader1
D.acutilabella,D.immigrans,invader1
D.quinaria,D.affinis,invader1
D.rhopaloa,D.mimetica,invader1
D.bunnanda,D.elegans,invader1
D.teissieri,D.bocqueti,invader1
D.yakuba,S.latifasciaeformis,invader1
D.vallismaia,D.sechellia,invader1
D.biarmipes,D.monieri,invader1
D.ananassae,D.birchii,invader1
D.bocqueti,D.teissieri,invader1
S.graminum,D.histrio,invader1
D.albomicans,D.bunnanda,invader1
D.affinis,D.putrida,invader1
D.triauraria,D.subpulchrella,invader1
D.putrida,D.affinis,invader1
Z.indianus,S.latifasciaeformis,invader1
D.virilis,D.immigrans,invader1
D.simulans,D.melanogaster,invader1
D.athabasca,D.azteca,invader1
Z.tuberculatus,Z.ghesquierei,invader1
D.birchii,D.ananassae,invader1
D.nasuta,D.kepulauana,invader1
D.parabipectinata,D.malerkotliana,invader1
D.quinaria,D.paramelanica,invader2
D.sturtevanti,D.tropicalis,invader2
D.fuyamai,D.rufa,invader2
Z.tsacasi,D.histrio,invader2
D.tripunctata,D.macrospina,invader2
Z.davidi,Z.taronus,invader2
D.putrida,D.macrospina,invader2
D.rubida,D.innubila,invader2
Z.vittiger,Z.lachaisei,invader2
H.duncani,D.testacea,invader2
D.paramelanica,D.quinaria,invader2
Z.tuberculatus,H.duncani,invader2
D.jambulina,D.serrata,invader2
Z.capensis,Z.ornatus,invader2
D.bipectinata,D.malerkotliana,invader2
D.vallismaia,D.sechellia,invader2
D.sechellia,D.vallismaia,invader2
D.bocqueti,D.vallismaia,invader2
D.testacea,H.duncani,invader2
Z.kolodkinae,Z.ornatus,invader2
D.innubila,D.macrospina,invader2
D.oshimai,D.malerkotliana,invader2
D.willistoni,D.tropicalis,invader2
D.kepulauana,D.quinaria,invader2
D.sucinea,L.clarofinis,invader3
D.subpulchrella,D.takahashii,invader3
D.azteca,D.persimilis,invader3
D.kanekoi,D.saltans,invader3
D.willistoni,D.nebulosa,invader3
D.fuyamai,D.takahashii,invader3
D.lacicola,D.americana,invader3
D.lowei,D.athabasca,invader3
D.persimilis,D.azteca,invader3
D.nasuta,D.kohkoa,invader3
Z.gabonicus,Z.indianus,invader3
D.birchii,Z.lachaisei,invader3
D.rellima,D.neotestacea,invader3
D.maculinotata,D.phalerata,invader3
D.americana,D.lacicola,invader3
D.novamexicana,D.virilis,invader3
D.phalerata,D.maculinotata,invader3
D.bocqueti,D.teissieri,invader3
D.nebulosa,D.austrosaltans,invader3
D.albomicans,D.kepulauana,invader3
D.americana,D.virilis,invader6
D.rufa,Z.davidi,invader6
D.biarmipes,Z.davidi,invader6
Z.davidi,D.biarmipes,invader6
D.formosana,D.immigrans,invader6
D.hamatofila,Z.kolodkinae,invader6
D.pallidifrons,D.aldrichi,invader6
D.mauritiana,D.merina,invader6
D.antonietae,D.cardini,invader6
Z.tsacasi,Z.capensis,invader6
D.cardini,D.antonietae,invader6
D.falleni,D.testacea,invader6
D.sechellia,D.mauritiana,invader6
D.borborema,D.repleta,invader6
D.borealis,D.novamexicana,invader6
D.willistoni,D.insularis,invader6
Z.vittiger,Z.camerounensis,invader6
D.triauraria,D.immigrans,invader6
Z.kolodkinae,D.hamatofila,invader6
D.atripex,D.serrata,invader6
Z.capensis,Z.ghesquierei,invader6
Z.gabonicus,Z.indianus,invader6
D.equinoxialis,D.insularis,invader6
L.clarofinis,D.pallidifrons,invader6
D.mojavensis,D.equinoxialis,invader6
D.phalerata,D.formosana,invader6
D.aldrichi,D.anceps,invader6
Z.africanus,Z.ornatus,invader6
D.kuntzei,D.immigrans,invader6
D.simulans,D.rufa,McClintock
Z.ornatus,Z.kolodkinae,mdg1
D.borealis,D.littoralis,mdg1
Z.kolodkinae,Z.tsacasi,mdg1
D.mauritiana,D.merina,mdg1
D.merina,D.melanogaster,mdg1
D.eugracilis,D.austrosaltans,mdg1
Z.gabonicus,Z.indianus,mdg1
D.lacicola,D.saltans,mdg1
Z.vittiger,Z.camerounensis,mdg1
Z.capensis,Z.davidi,mdg1
D.sechellia,D.merina,mdg1
D.melanogaster,D.merina,mdg1
H.histrioides,D.saltans,mdg1
C.costata,S.graminum,mdg3
D.sechellia,D.vallismaia,mdg3
D.melanogaster,D.teissieri,mdg3
S.graminum,D.pallidifrons,mdg3
C.fuscimana,D.sechellia,mdg3
Z.vittiger,Z.africanus,micropia
Z.davidi,Z.africanus,micropia
D.yakuba,D.eugracilis,micropia
D.prosaltans,D.pruinosa,micropia
D.colorata,L.clarofinis,micropia
D.bocqueti,Z.gabonicus,micropia
D.teissieri,Z.gabonicus,micropia
D.quadrilineata,D.serrata,micropia
D.serrata,D.quadrilineata,micropia
D.orena,D.biarmipes,micropia
L.clarofinis,D.colorata,micropia
Z.tuberculatus,D.sechellia,micropia
D.elegans,D.kuntzei,micropia
D.maculinotata,D.neotestacea,micropia
D.siamana,D.serrata,micropia
D.jambulina,D.kuntzei,micropia
D.rubida,D.eugracilis,micropia
Z.capensis,D.sechellia,micropia
D.falleni,D.littoralis,MLE
D.sturtevanti,D.tropicalis,MLE
D.funebris,D.quadrilineata,MLE
Z.africanus,D.ezoana,MLE
D.bipectinata,D.pseudoananassae,MLE
D.albomicans,D.pseudotakahashii,MLE
D.pseudotakahashii,D.albomicans,MLE
D.quinaria,C.fuscimana,MLE
D.kuntzei,D.pseudotakahashii,MLE
D.arawakana,D.tropicalis,MLE
D.birchii,D.kikkawai,MLE
D.formosana,D.quadrilineata,MLE
D.rufa,D.azteca,MLE
D.parabipectinata,D.malerkotliana,MLE
D.nasuta,D.gunungcola,MLE
D.tropicalis,D.sucinea,MLE
D.phalerata,D.gunungcola,MLE
D.paramelanica,S.hsui,MLE
Z.capensis,Z.inermis,opus
Z.gabonicus,Z.indianus,opus
Z.tsacasi,Z.vittiger,opus
D.biarmipes,D.rufa,opus
Z.camerounensis,Z.ghesquierei,opus
D.mauritiana,D.vallismaia,opus
D.nebulosa,D.sucinea,opus
D.quinaria,D.gaucha,opus
D.sturtevanti,D.tropicalis,opus
D.kikkawai,D.suzukii,opus
D.phalerata,S.pallida,opus
D.rufa,D.biarmipes,opus
D.teissieri,D.orena,opus
D.sechellia,D.melanogaster,opus
Z.inermis,Z.gabonicus,opus
D.gaucha,D.quinaria,opus
D.cardini,D.buzzatii,opus
Z.vittiger,Z.tsacasi,opus
D.innubila,D.suzukii,opus
Z.lachaisei,L.clarofinis,opus
D.parthenogenetica,D.acutilabella,opus
S.pallida,D.phalerata,opus
D.triauraria,L.clarofinis,opus
D.yakuba,D.tropicalis,opus
L.clarofinis,D.triauraria,opus
D.kuntzei,D.hamatofila,opus
D.rellima,D.phalerata,opus
D.quadrilineata,D.ananassae,opus
D.vallismaia,D.mauritiana,opus
D.rubida,D.littoralis,Quasimodo
H.duncani,S.pallida,Quasimodo
Z.camerounensis,Z.davidi,Quasimodo
S.pallida,H.duncani,Quasimodo
D.quinaria,D.putrida,Quasimodo
D.kuntzei,D.tripunctata,Quasimodo
D.borborema,D.buzzatii,Quasimodo
D.hawaiiensis,D.cyrtoloma,Quasimodo
D.nebulosa,D.mettleri,Quasimodo
D.tripunctata,D.kuntzei,Quasimodo
D.quadrilineata,S.latifasciaeformis,Quasimodo
Z.davidi,Z.taronus,Quasimodo
Z.africanus,Z.ornatus,Quasimodo
D.testacea,D.phalerata,Quasimodo
D.putrida,D.quinaria,Quasimodo
D.borealis,D.austrosaltans,Quasimodo
Z.vittiger,Z.lachaisei,Quasimodo
Z.gabonicus,Z.indianus,Quasimodo
D.antonietae,D.arawakana,Quasimodo
D.percnosoma,D.hawaiiensis,Quasimodo
D.phalerata,D.testacea,Quasimodo
Z.inermis,Z.ghesquierei,Quasimodo
D.hamatofila,D.kuntzei,Quasimodo
H.histrioides,D.erecta,Quasimodo
Z.lachaisei,Z.vittiger,Quasimodo
L.clarofinis,D.erecta,Quasimodo
D.melanogaster,D.erecta,Quasimodo
D.anceps,D.arawakana,Quasimodo
D.simulans,D.mauritiana,Quasimodo
D.parabipectinata,D.pseudoananassae,Quasimodo
D.willistoni,D.tropicalis,Quasimodo
S.graminum,D.hamatofila,Quasimodo
D.mettleri,D.mojavensis,Quasimodo
D.neotestacea,D.kuntzei,Quasimodo
Z.vittiger,D.orena,rover
D.repletoides,H.histrioides,rover
D.putrida,D.rufa,rover
Z.kolodkinae,D.vallismaia,rover
D.vallismaia,D.mauritiana,rover
Z.gabonicus,D.pruinosa,rover
D.sechellia,D.vallismaia,rover
D.nasuta,Z.bogoriensis,rover
Z.indianus,S.latifasciaeformis,rover
D.orena,Z.vittiger,rover
D.rufa,D.putrida,rover
D.erecta,D.santomea,rover
Z.tuberculatus,D.melanogaster,rover
D.melanogaster,D.pruinosa,rover
D.mauritiana,D.vallismaia,rover
D.santomea,D.erecta,rover
D.parthenogenetica,D.rellima,Shellder
D.cardini,D.hydei,Shellder
D.rellima,D.histrio,Shellder
D.bunnanda,D.monieri,Shellder
D.tripunctata,D.quinaria,Shellder
D.nebulosa,D.mercatorum,Shellder
D.hydei,D.cardini,Shellder
D.insularis,D.prosaltans,Shellder
D.phalerata,D.histrio,Shellder
D.equinoxialis,D.prosaltans,Shellder
D.sucinea,S.hsui,Shellder
D.willistoni,D.prosaltans,Shellder
D.quinaria,D.tripunctata,Shellder
D.birchii,D.triauraria,Shellder
D.hamatofila,D.birchii,Shellder
D.funebris,D.gunungcola,Souslik
D.rufa,D.kikkawai,Souslik
D.nebulosa,D.sucinea,Souslik
D.melanogaster,Z.tsacasi,Souslik
D.willistoni,D.tropicalis,Souslik
D.equinoxialis,D.sturtevanti,Souslik
D.falleni,D.oshimai,Souslik
Z.davidi,S.latifasciaeformis,Souslik
D.pseudoananassae,D.suzukii,Souslik
D.parthenogenetica,D.repleta,Souslik
D.pseudotakahashii,D.falleni,Souslik
D.nasuta,D.formosana,Souslik
D.tripunctata,D.nebulosa,Souslik
D.suzukii,D.pseudoananassae,Souslik
C.caudatula,D.funebris,Souslik
C.costata,D.siamana,Souslik
D.oshimai,D.falleni,Souslik
D.formosana,D.nasuta,Souslik
D.varians,D.triauraria,Souslik
D.bipectinata,D.formosana,Souslik
D.paulistorum,D.tropicalis,Souslik
D.orena,D.simulans,Souslik
D.quinaria,L.clarofinis,Souslik
D.bunnanda,D.siamana,Souslik
D.kikkawai,D.rufa,Souslik
Z.gabonicus,Z.indianus,Souslik
D.triauraria,D.varians,Souslik
D.kohkoa,D.jambulina,Souslik
S.hsui,Z.vittiger,Souslik
D.ustulata,D.falleni,Souslik
D.jambulina,D.kohkoa,Souslik
D.bocqueti,D.suzukii,Souslik
D.gunungcola,D.funebris,Souslik
D.elegans,Z.vittiger,Souslik
S.pallida,D.eugracilis,Souslik
Z.africanus,Z.vittiger,Souslik
D.parabipectinata,D.malerkotliana,Souslik
L.clarofinis,D.quinaria,Souslik
D.simulans,D.mauritiana,Souslik
D.quadrilineata,S.pallida,Souslik
D.sturtevanti,D.equinoxialis,Souslik
Z.tsacasi,D.melanogaster,Souslik
D.varians,D.quadrilineata,Spoink
D.monieri,D.bipectinata,Spoink
S.pallida,D.tripunctata,Spoink
D.sturtevanti,D.sucinea,Spoink
D.sechellia,D.tropicalis,Spoink
D.vallismaia,D.arawakana,Spoink
Z.camerounensis,Z.gabonicus,Spoink
D.albomicans,D.kepulauana,Spoink
D.mauritiana,D.melanogaster,Spoink
D.borealis,D.ezoana,Spoink
D.yakuba,D.teissieri,Spoink
D.testacea,D.nigrodunni,Spoink
D.lacicola,D.novamexicana,Spoink
H.duncani,S.pallida,Spoink
D.kohkoa,D.pallidifrons,Spoink
D.erecta,Z.ornatus,Spoink
D.ananassae,D.ficusphila,Spoink
D.paulistorum,D.sechellia,Spoink
Z.lachaisei,Z.capensis,Spoink
Z.davidi,Z.ornatus,Spoink
D.suzukii,D.takahashii,Spoink
D.quadrilineata,D.varians,Spoink
D.simulans,D.mauritiana,Spoink
D.siamana,D.pallidifrons,Spoink
D.serrata,D.albomicans,Spoink
D.tripunctata,S.pallida,Spoink
D.phalerata,D.histrio,Spoink
D.tropicalis,D.sechellia,Spoink
D.macrospina,D.falleni,Spoink
D.biarmipes,D.bipectinata,Spoink
D.jambulina,D.kikkawai,Spoink
D.falleni,D.macrospina,Spoink
D.rhopaloa,D.sordidula,Spoink
D.sucinea,D.sturtevanti,Spoink
Z.inermis,Z.ornatus,Spoink
D.rubida,D.rhopaloa,Spoink
D.innubila,D.testacea,Spoink
D.bocqueti,Z.capensis,Spoink
D.gaucha,D.paulistorum,Spoink
L.clarofinis,S.polygonia,springer
S.polygonia,L.clarofinis,springer
D.birchii,D.bifasciata,springer
D.biarmipes,D.malerkotliana,springer
D.tropicalis,D.lacicola,springer
D.maculinotata,D.subobscura,springer
S.pallida,D.tripunctata,springer
D.tripunctata,S.pallida,springer
D.bunnanda,D.ananassae,springer
D.bipectinata,D.malerkotliana,springer
D.lacicola,D.tropicalis,springer
D.malerkotliana,D.biarmipes,springer
D.americana,D.tropicalis,springer
D.rhopaloa,D.gunungcola,springer
D.takahashii,D.eugracilis,springer
D.fuyamai,D.eugracilis,springer
D.kanekoi,D.rufa,springer
D.funebris,Z.vittiger,Stalker4
D.tropicalis,D.peninsularis,Stalker4
D.willistoni,D.insularis,Stalker4
D.simulans,D.melanogaster,Stalker4
D.teissieri,D.erecta,Stalker4
D.phalerata,D.neotestacea,Stalker4
D.macrospina,H.duncani,Stalker4
D.oshimai,D.borborema,Stalker4
D.erecta,D.teissieri,Stalker4
D.sturtevanti,D.rellima,Stalker4
D.kanekoi,D.affinis,Stalker4
H.duncani,D.macrospina,Stalker4
D.neotestacea,D.phalerata,Stalker4
D.jambulina,D.histrio,Stalker4
Z.gabonicus,Z.indianus,Stalker4
D.emarginata,D.paulistorum,Stalker4
Z.capensis,Z.tsacasi,Stalker4
Z.davidi,Z.ghesquierei,Stalker4
D.rellima,D.sturtevanti,Stalker4
D.quinaria,D.neotestacea,Stalker4
D.miranda,D.lowei,Stalker4
D.paulistorum,D.insularis,Stalker4
D.lacicola,D.americana,Stalker4
D.vallismaia,D.melanogaster,Stalker4
D.bocqueti,D.teissieri,Stalker4
Z.vittiger,Z.camerounensis,Stalker4
D.mauritiana,D.melanogaster,Stalker4
D.orena,D.melanogaster,Stalker4
D.mauritiana,D.melanogaster,Stalker
D.lacicola,D.littoralis,Stalker
D.quinaria,D.phalerata,Stalker
Z.capensis,Z.tsacasi,Stalker
D.orena,D.mauritiana,Stalker
Z.gabonicus,Z.indianus,Stalker
Z.vittiger,Z.camerounensis,Stalker
D.jambulina,D.histrio,Stalker
L.clarofinis,S.polygonia,Stalker
D.hydei,D.sturtevanti,Stalker
D.miranda,D.lowei,Stalker
D.prosaltans,D.tropicalis,Stalker
D.phalerata,D.neotestacea,Stalker
D.willistoni,D.insularis,Stalker
D.erecta,D.teissieri,Stalker
D.teissieri,D.erecta,Stalker
D.stalkeri,D.arawakana,Stalker
D.bocqueti,D.teissieri,Stalker
D.paulistorum,D.insularis,Stalker
D.emarginata,D.sucinea,Stalker
D.anceps,S.polygonia,Stalker
D.simulans,D.mauritiana,Stalker
D.macrospina,H.duncani,Stalker
D.oshimai,D.rufa,Stalker
D.pruinosa,D.mimetica,Stalker
D.arawakana,D.stalkeri,Stalker
D.funebris,Z.camerounensis,Stalker
D.vallismaia,D.mauritiana,Stalker
Z.davidi,Z.ghesquierei,Stalker
D.sturtevanti,D.hydei,Stalker
D.tropicalis,D.prosaltans,Stalker
H.duncani,D.macrospina,Stalker
D.neotestacea,D.phalerata,Stalker
D.kanekoi,D.azteca,Stalker
D.mimetica,Z.taronus,Stalker
D.yakuba,L.clarofinis,Tabor
D.santomea,D.teissieri,Tabor
D.sechellia,S.polygonia,Tabor
D.melanogaster,S.polygonia,Tabor
L.clarofinis,S.polygonia,Tabor
D.repletoides,D.eugracilis,Tirant
D.mojavensis,D.macrospina,Tirant
D.ercepeae,Z.ghesquierei,Tirant
D.macrospina,D.mojavensis,Tirant
D.eugracilis,D.malerkotliana,Tirant
Z.kolodkinae,Z.vittiger,Tirant
D.kohkoa,C.fuscimana,Tirant
D.orena,Z.camerounensis,Tirant
D.malerkotliana,D.eugracilis,Tirant
D.vallismaia,D.mauritiana,Tirant
D.mauritiana,D.melanogaster,Tirant
D.merina,D.sechellia,Transpac
D.funebris,S.polygonia,Transpac
D.serrata,D.ficusphila,Transpac
D.pseudotakahashii,C.caudatula,Transpac
D.pallidifrons,D.atripex,Transpac
D.kohkoa,D.ananassae,Transpac
D.atripex,D.pallidifrons,Transpac
D.ananassae,D.kohkoa,Transpac
D.mimetica,D.rhopaloa,Transpac
D.nasuta,D.kepulauana,Transpac
Z.davidi,Z.tuberculatus,Transpac
Z.taronus,Z.tuberculatus,Transpac
D.kikkawai,D.merina,Transpac
D.varians,D.subpulchrella,Transpac
D.bunnanda,Z.camerounensis,Transpac
D.bipectinata,D.pseudoananassae,Transpac
D.subpulchrella,D.varians,Transpac
D.jambulina,D.varians,Transpac
D.sechellia,D.merina,Transpac
D.birchii,D.merina,Transpac
D.bocqueti,Z.camerounensis,Transpac
Z.gabonicus,D.sechellia,ZAM
Z.africanus,D.kuntzei,ZAM
Z.indianus,Z.ornatus,ZAM
Z.capensis,Z.ornatus,ZAM
D.sechellia,D.vallismaia,ZAM
Z.tsacasi,Z.davidi,ZAM
Z.davidi,Z.tsacasi,ZAM
D.jambulina,D.americana,ZAM
D.teissieri,D.erecta,ZAM
D.melanogaster,Z.taronus,ZAM
D.macrospina,D.mojavensis,ZAM
D.erecta,D.teissieri,ZAM
D.leonis,D.hamatofila,ZAM
D.sordidula,D.sechellia,ZAM
Z.tuberculatus,Z.tsacasi,ZAM
D.orena,S.latifasciaeformis,ZAM
D.hamatofila,D.leonis,ZAM
Z.kolodkinae,D.mauritiana,ZAM
D.vallismaia,D.sechellia,ZAM
D.yakuba,D.sechellia,ZAM
Z.vittiger,D.sechellia,ZAM
